chr	start	end	strand	NM	intron	dedub.puro-RNA11-0048-1_S2_R.txt	dedub.puro-RNA11-0050-1_S3_R.txt	dedub.puro-RNA11-0052-1_S4_R.txt	dedub.puro-RNA11-0054-1_S5_R.txt	dedub.puro-RNA11-0056-1_S6_R.txt	dedub.puro-RNA11-0058-1_S7_R.txt	dedub.puro-RNA11-0060-1_S8_R.txt	dedub.puro-RNA11-0062-1_S9_R.txt	dedub.puro-RNA11-0068-1_S10_R.txt	dedub.puro-RNA11-0070-1_S11_R.txt	dedub.puro-RNA11-0072-1_S12_R.txt	dedub.puro-RNA11-0074-1_S13_R.txt	dedub.puro-RNA11-0076-1_S14_R.txt	dedub.puro-RNA11-0078-1_S15_R.txt	dedub.puro-RNA17-50741-1_S1_R.txt	dedub.wt-RNA11-0047-1_S17_R.txt	dedub.wt-RNA11-0049-1_S18_R.txt	dedub.wt-RNA11-0051-1_S19_R.txt	dedub.wt-RNA11-0053-1_S20_R.txt	dedub.wt-RNA11-0055-1_S21_R.txt	dedub.wt-RNA11-0057-1_S22_R.txt	dedub.wt-RNA11-0059-1_S23_R.txt	dedub.wt-RNA11-0061-1_S24_R.txt	dedub.wt-RNA11-0067-1_S25_R.txt	dedub.wt-RNA11-0069-1_S26_R.txt	dedub.wt-RNA11-0071-1_S27_R.txt	dedub.wt-RNA11-0073-1_S28_R.txt	dedub.wt-RNA11-0075-1_S29_R.txt	dedub.wt-RNA11-0077-1_S30_R.txt	dedub.wt-RNA17-50740-1_S16_R.txt	dedub.wt-RNAIVS10-2AG-1_S12_R.txt	puro-RNAIVS10-2pAG-1_S11_R.txt
NC_000013.10	32945237	32950808	-	NM_000059	INTRON	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32918790	32920963	+	NM_000059	INTRON	686	1199	76	1730	807	864	1985	1619	312	1897	739	2156	1117	1728	2808	682	864	960	1324	918	265	979	683	370	1083	1038	429	1118	1019	879	679	803
NC_000013.10	32903629	32918694	+	NM_000059	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32945237	32949218	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900648	33134942	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000013.10	32957266	32968825	-	NM_000059	INTRON	0	11	69	0	25	0	115	21	0	0	0	225	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	90	0	0	0
NC_000017.10	41249306	41249509	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	6	14	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41246847	41256224	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41258550	41277293	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0
NC_000013.10	32930589	32972419	+	NM_000059	INTRON	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32912696	33539092	+	NM_000059	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41196397	41245140	-	NM_007294	INTRON	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32971127	32972394	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
NC_000013.10	32900419	32903579	-	NM_000059	INTRON	232	0	0	0	63	0	0	0	0	0	0	0	0	0	0	14	0	0	26	0	0	324	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32893462	32928997	+	NM_000059	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
NC_000013.10	32937585	32950897	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
NC_000013.10	32900247	32900375	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234510	41234558	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41267325	41277005	-	NM_007294	INTRON	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900287	32903577	-	NM_000059	INTRON	2	1	0	0	0	1	1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
NC_000017.10	41256185	41299238	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NC_000013.10	32899321	32900237	-	NM_000059	INTRON	2893	3976	255	5820	3075	1769	4507	3301	1791	4220	4888	3042	3744	3819	3163	1101	2123	2337	2913	1905	1542	2019	2040	2276	2033	2499	1163	2473	2372	1728	1114	1007
NC_000013.10	32929078	32929361	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0
NC_000013.10	32954246	33198901	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900404	33069352	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000013.10	32951873	32954212	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
NC_000013.10	32900750	32903583	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243666	41247862	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NC_000017.10	41234469	41430126	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32919379	32920963	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32971137	33116898	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32893238	32907332	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41201211	41201798	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
NC_000017.10	41201211	41209068	+	NM_007294	INTRON	107	0	0	0	122	1	0	87	0	0	76	0	0	0	26	0	0	0	19	0	0	28	0	0	0	0	0	18	0	40	7	84
NC_000013.10	32899321	32900246	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32944694	32949479	-	NM_000059	INTRON	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41277322	41411321	+	NR_027676	INTRON	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41277287	41321773	-	NR_027676	INTRON	0	0	0	0	0	1	0	0	1	1	0	1	0	0	2	1	0	0	0	0	0	0	0	2	3	1	0	0	1	1	0	1
NC_000017.10	41223208	41226379	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41246114	41246846	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
NC_000013.10	32906584	33134221	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32903629	32910401	+	NM_000059	INTRON	0	0	0	1	0	43	0	2	204	0	0	0	0	0	1	0	0	0	0	3	0	0	40	0	112	0	0	0	0	0	0	0
NC_000017.10	41197520	41234559	-	NM_007294	INTRON	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32937670	32950806	-	NM_000059	INTRON	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32929115	32972538	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215390	41215890	-	NM_007294	INTRON	1727	1461	281	2016	3674	1341	2031	3420	2661	2269	2081	1380	2133	483	2064	460	907	826	2460	2661	1224	2623	3991	1868	1654	1905	1831	2174	845	1940	2363	3251
NC_000017.10	41251894	41277287	+	NM_007294	INTRON	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32972330	32972361	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0
NC_000013.10	32889804	32890481	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	0	0	0	0
NC_000017.10	41276191	41276753	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	0
NC_000013.10	32970253	33106018	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32907408	33153687	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41251842	41508656	+	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41251884	41256142	+	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41219712	41222944	-	NM_007294	INTRON	250	1480	304	1718	2770	492	2122	2202	1245	2109	2707	1346	1441	1033	1824	499	1354	1209	1807	1187	956	1297	1530	2155	1625	922	1587	1980	799	1246	3031	1693
NC_000013.10	32954279	32968821	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32898549	32937570	-	NM_000059	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32937670	32944538	-	NM_000059	INTRON	2509	3045	319	3556	2757	1524	4011	4535	2502	4681	2343	2457	2148	2057	3909	1009	1808	1803	2258	1763	697	1584	2796	1836	1609	1993	1500	1512	1919	2224	1096	1478
NC_000017.10	41243043	41251785	-	NM_007294	INTRON	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	1
NC_000013.10	32890614	32906979	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0
NC_000017.10	41256937	41466539	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NC_000013.10	32973035	32974171	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953511	33105476	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NC_000013.10	32944694	32945092	+	NM_000059	INTRON	1805	2835	743	4791	4367	2830	4309	6518	3019	3469	4599	3977	3246	3739	6104	1103	1728	1865	2872	1929	678	2883	4555	2441	2909	1981	958	1981	1677	3060	2444	2042
NC_000013.10	32930746	32931617	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	0
NC_000013.10	32910589	33198595	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41201211	41209068	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	10	0	0	0	17	0	0	0	0	0	0	5	0	0	0	191	41	0	0	0	0	0	0	41
NC_000013.10	32900771	32943982	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954050	32954143	+	NM_000059	INTRON	3376	3210	359	3716	2260	1023	3011	4245	2813	3638	3511	2404	3271	2357	3418	763	1215	563	1789	1237	1114	1400	2104	1159	1334	1169	555	2003	1949	3060	1566	1317
NC_000013.10	32945237	32975589	+	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32893425	32898531	-	NM_000059	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32968130	32971154	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32914667	32914718	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32921033	32928997	+	NM_000059	INTRON	640	746	20	1150	899	537	1281	1071	546	1172	463	1866	576	1684	950	424	531	690	779	687	367	822	1019	154	675	523	260	698	783	371	430	550
NC_000017.10	41277338	41446577	+	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
NC_000017.10	41203658	41209143	-	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000013.10	32929722	32930484	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0
NC_000017.10	41226434	41228585	+	NM_007294	INTRON	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41209103	41222974	-	NM_007294	INTRON	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243024	41535887	+	NM_007294	INTRON	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	3
NC_000013.10	32937643	32944548	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223241	41270967	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32937340	33464035	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223029	41223087	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215378	41219646	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32893305	33094920	+	NM_000059	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234589	41242960	-	NM_007294	INTRON	233	33	16	130	32	0	211	237	47	3	35	93	217	34	59	188	0	174	309	117	67	236	63	144	295	120	59	89	94	81	164	0
NC_000013.10	32915270	32918741	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41251894	41256138	-	NM_007294	INTRON	210	372	66	775	855	557	1112	896	432	576	682	226	439	291	1265	102	214	426	685	483	317	517	757	1224	388	612	383	868	440	632	336	897
NC_000017.10	41223106	41226461	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32937581	32972774	+	NM_000059	INTRON	8	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32970253	32971034	+	NM_000059	INTRON	0	37	0	93	0	1	0	51	0	19	0	0	0	0	0	0	0	0	0	145	0	0	51	0	34	0	0	0	8	0	58	0
NC_000013.10	32937670	32945092	+	NM_000059	INTRON	0	37	0	49	0	17	186	0	0	0	115	0	39	0	18	0	0	0	0	4	87	12	0	0	0	0	1	17	0	0	0	16
NC_000017.10	41267796	41277293	-	NM_007294	INTRON	0	0	0	0	46	0	0	0	12	38	0	0	0	0	0	0	0	0	6	0	0	1	0	33	0	0	0	0	0	0	0	0
NC_000017.10	41203094	41314149	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243048	41247862	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000013.10	32899244	33163952	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41226537	41228504	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NC_000017.10	41258516	41407327	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000013.10	32958157	32968925	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215390	41219624	-	NM_007294	INTRON	1	0	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32907524	32918694	-	NM_000059	INTRON	0	0	21	1	0	23	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	56	0	0	12	0	0	0	0	0	0	0
NC_000013.10	32953535	33116466	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000017.10	41223153	41226409	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0
NC_000013.10	32932069	32936662	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NC_000013.10	32953652	32953886	-	NM_000059	INTRON	967	3941	514	3832	3772	1400	4255	5987	2688	4716	2948	2641	2203	2960	2968	741	2174	2951	2827	2455	1365	1454	2711	1389	2297	1696	1910	1822	1800	1698	1613	875
NC_000013.10	32931936	32944628	+	NM_000059	INTRON	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32893295	32964556	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900287	32900378	-	NM_000059	INTRON	2954	2594	334	4675	2754	951	3845	4195	2321	3091	4086	2835	3114	2963	2930	1484	1989	1119	1912	1814	1192	2447	2812	1793	2694	988	1266	2061	2013	1982	1314	671
NC_000017.10	41277355	41321841	+	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32893466	32899216	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41197808	41199702	+	NM_007294	INTRON	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890629	33025610	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41201008	41251820	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32930617	33171011	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41246574	41246715	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0
NC_000013.10	32900243	33096993	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_000013.10	32918771	32920976	-	NM_000059	INTRON	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32929425	32930564	-	NM_000059	INTRON	910	1546	153	1402	512	199	747	1469	698	914	784	925	990	1132	1482	360	607	1015	1069	1058	471	736	836	539	348	355	508	762	507	729	486	687
NC_000013.10	32937366	32995585	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32929149	32946034	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41203116	41234532	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
NC_000013.10	32950928	32953937	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953488	32971071	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32952596	32953514	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_000017.10	41247939	41251791	-	NM_007294	INTRON	0	0	0	87	24	82	397	298	0	389	345	1	0	307	57	0	0	34	0	110	17	109	29	0	0	0	0	0	150	0	0	23
NC_000017.10	41245607	41246505	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
NC_000013.10	32910701	33215629	+	NM_000059	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32899321	32900237	+	NM_000059	INTRON	2934	4115	459	6835	3634	2940	4234	4288	1420	4253	3594	2733	3979	2048	5239	801	1324	867	2941	1747	1710	2172	2204	1680	2763	1583	1673	1751	2863	2297	598	1520
NC_000013.10	32915333	32918694	+	NM_000059	INTRON	1053	1446	233	2304	2126	1081	2370	2723	660	3263	1858	2257	1303	1475	2470	912	1001	1932	1479	1158	684	846	1252	490	1060	807	379	832	555	1114	840	863
NC_000017.10	41249274	41249298	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41267796	41277198	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	3	38	0	0	0	0	0	0	0	0	0	110	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243650	41249260	+	NM_007294	INTRON	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68
NC_000017.10	41215968	41228504	-	NM_007294	INTRON	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41234510	41334819	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32888526	32945163	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000017.10	41226538	41234420	+	NM_007298	INTRON	19	143	18	0	80	0	52	0	34	0	0	20	0	88	16	0	0	0	0	0	48	40	95	0	0	1	0	0	1	0	0	0
NC_000017.10	41258549	41267742	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
