chr	start	end	strand	NM	intron	R9_01.txt	R9_02.txt	R9_03.txt	R9_04.txt	R9_05.txt	R9_06.txt	R9_07.txt	R9_08.txt	R9_09.txt	R9_10.txt	R9_11.txt	R9_12.txt	R9_13.txt	R9_14.txt	R9_15.txt	R9_16.txt	R9_17.txt	R9_18.txt	R9_19.txt	R9_20.txt
NC_000013.10	32930584	33014251	+	NM_000059	INTRON	0	3	0	3	0	3	0	0	0	1	1	0	0	0	0	0	0	3	0	0
NC_000013.10	32919379	32920963	-	NM_000059	INTRON	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276131	41277291	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000017.10	41234874	41242960	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	37	0	0	0	0
NC_000017.10	41215968	41222945	-	NM_007294	INTRON	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41201211	41209068	+	NM_007294	INTRON	150	47	0	36	0	91	0	0	0	40	0	0	0	0	0	32	0	2	0	2
NC_000017.10	41201211	41201798	-	NM_007294	INTRON	0	27	0	43	24	0	51	243	24	19	64	137	0	91	16	229	9	82	60	75
NC_000017.10	41205983	41209068	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0
NC_000013.10	32944694	32949479	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0
NC_000017.10	41228557	41294528	+	NM_007294	INTRON	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41277287	41321773	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0
NC_000013.10	32937414	33216353	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NC_000017.10	41223054	41430701	+	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32921033	32921645	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0
NC_000013.10	32937670	32950806	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0
NC_000013.10	32903629	32910401	+	NM_000059	INTRON	0	31	0	4	0	19	0	110	0	3	0	146	12	0	9	265	1	0	0	62
NC_000017.10	41243650	41246760	-	NM_007294	INTRON	20	56	0	60	0	0	0	18	0	6	0	0	5	0	0	75	2	73	0	191
NC_000017.10	41215390	41215890	-	NM_007294	INTRON	9279	10422	2330	5727	8392	12324	6805	7329	3150	6822	6615	9036	3501	9771	5095	8092	8895	9910	6240	9693
NC_000017.10	41243043	41243451	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	2	0	0	0
NC_000013.10	32936736	33005475	+	NM_000059	INTRON	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000017.10	41277357	41529815	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000017.10	41197819	41209068	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	2	0	0	0
NC_000017.10	41219712	41222944	-	NM_007294	INTRON	27558	28943	11960	20227	11607	27209	15157	10735	6961	12606	12035	15064	6432	16709	15352	46214	18256	18721	21152	86021
NC_000013.10	32937670	32944538	-	NM_000059	INTRON	4484	8280	1305	3066	1769	6372	161	1135	144	754	931	497	271	602	54	949	474	1644	71	281
NC_000013.10	32972303	32972337	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243043	41251785	-	NM_007294	INTRON	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2
NC_000017.10	41256972	41258472	-	NM_007294	INTRON	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32929425	32931878	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	86	0	0	7	0	0	24	11	0
NC_000013.10	32944694	32945092	+	NM_000059	INTRON	17778	65296	13172	36900	8980	29875	6848	28581	9193	63389	17210	39120	13147	39334	10404	32726	28597	50026	15099	43215
NC_000013.10	32969070	32971062	-	NM_000059	INTRON	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32910589	33198595	+	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41201211	41209068	-	NM_007294	INTRON	53	62	0	40	45	167	13	85	8	41	56	127	50	40	1	112	63	88	121	12
NC_000013.10	32954050	32954143	+	NM_000059	INTRON	13217	40360	12670	28054	6632	18895	5221	16418	5392	33911	12357	28568	10032	32379	8966	36842	14200	28109	14328	35953
NC_000017.10	41276119	41276412	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	10	0	11	0	0	0	0	1	0	4	0
NC_000017.10	41258542	41267743	-	NM_007294	INTRON	1	7	0	0	2	9	0	0	0	3	0	2	1	15	0	1	3	0	0	3
NC_000013.10	32890605	33097902	+	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32945237	32975589	+	NM_000059	INTRON	1	0	2	1	0	0	1	0	0	1	2	0	0	0	1	1	0	0	0	0
NC_000013.10	32921033	32928997	+	NM_000059	INTRON	15102	47974	10123	26787	9110	24619	6008	22029	5132	44879	13639	33213	8828	29691	11655	42692	19195	36459	7085	20509
NC_000013.10	32937499	32965059	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NC_000017.10	41267796	41322142	-	NM_007294	INTRON	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	19	0	0	0
NC_000013.10	32945176	33082133	+	NM_000059	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243488	41512043	-	NM_007294	INTRON	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
NC_000013.10	32906438	32929861	+	NM_000059	INTRON	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41219710	41483165	-	NM_007294	INTRON	14	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32929722	32930484	-	NM_000059	INTRON	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954282	32970127	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	1	96	0	0	0	0	0	0	10	0	0	0
NC_000013.10	32929115	33042171	+	NM_000059	INTRON	0	0	0	0	1	4	0	0	0	0	0	0	0	1	0	1	0	1	0	0
NC_000017.10	41256246	41316690	-	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32930614	33211868	-	NM_000059	INTRON	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_000017.10	41243467	41462312	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NC_000017.10	41199719	41440389	-	NM_007294	INTRON	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243024	41535887	+	NM_007294	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954049	32954143	+	NM_000059	INTRON	0	5	0	2	0	3	0	0	0	8	0	1	0	3	0	0	0	0	0	0
NC_000017.10	41226563	41228502	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
NC_000017.10	41258550	41260437	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41199730	41201138	-	NM_007294	INTRON	0	4	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0
NC_000017.10	41234589	41242960	-	NM_007294	INTRON	2038	1434	868	1695	768	1570	804	872	449	1026	829	1540	440	999	1125	2191	940	1184	715	2602
NC_000017.10	41246877	41267742	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0
NC_000017.10	41251894	41256138	-	NM_007294	INTRON	1791	2113	812	1634	877	1355	686	842	333	1304	1456	1381	565	993	1356	2236	1401	1541	608	2412
NC_000013.10	32970253	32971034	+	NM_000059	INTRON	197	648	67	266	244	224	349	709	79	2133	140	577	265	1023	243	281	259	1386	189	855
NC_000017.10	41267796	41277293	-	NM_007294	INTRON	163	126	168	183	18	53	65	22	0	66	16	56	0	0	34	81	63	43	141	64
NC_000013.10	32937670	32945092	+	NM_000059	INTRON	200	787	165	528	95	464	124	350	105	978	257	127	169	755	156	281	690	772	109	281
NC_000017.10	41243048	41247862	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
NC_000017.10	41226537	41228504	-	NM_007294	INTRON	1	4	0	4	0	0	1	1	2	2	0	4	5	0	2	1	0	0	0	3
NC_000013.10	32945075	32945393	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41267796	41268396	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0
NC_000017.10	41215390	41219624	-	NM_007294	INTRON	0	0	4409	7194	0	20	0	0	1	0	0	0	0	0	0	78	0	4	0	0
NC_000013.10	32899321	32903579	+	NM_000059	INTRON	0	26	0	34	0	19	0	0	0	9	0	0	0	0	0	49	0	55	0	0
NC_000017.10	41256278	41256402	-	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41188432	41199659	+	NM_007294	INTRON	0	0	21	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41219686	41465039	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0
NC_000017.10	41247905	41419972	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000013.10	32907524	32918694	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	4	6	0	0	0	0	0	0	0	0	0
NC_000017.10	41245952	41246347	-	NM_007294	INTRON	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41199747	41201137	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0
NC_000017.10	41226523	41479035	-	NM_007294	INTRON	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953535	33116466	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000013.10	32907478	32907508	+	NM_000059	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276064	41314345	+	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953567	33028679	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953611	32953937	-	NM_000059	INTRON	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32906440	32915144	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	4	0	0	0	0
NC_000013.10	32972451	33057446	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000017.10	41276119	41276753	-	NM_007294	INTRON	8	37	0	51	21	51	7	60	7	15	13	46	0	45	72	0	6	54	0	21
NC_000017.10	41276467	41277287	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000013.10	32949792	32950806	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	2	0	0	0
NC_000013.10	32953652	32953886	-	NM_000059	INTRON	5110	7827	1344	3426	1505	5307	239	1053	316	981	949	1009	597	844	68	488	877	1996	277	242
NC_000013.10	32954157	33015399	-	NM_000059	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41228509	41234425	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	2
NC_000017.10	41225426	41234587	+	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32900287	32900378	-	NM_000059	INTRON	1598	4001	142	550	374	2579	38	289	57	436	330	294	68	131	47	265	209	295	80	4
NC_000017.10	41223083	41290821	+	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41226534	41228501	-	NM_007294	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41199664	41284082	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_000013.10	32950928	33175387	+	NM_000059	INTRON	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	2	0	0
NC_000013.10	32915333	32936659	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	1	0	0
NC_000013.10	32929425	32930564	-	NM_000059	INTRON	7345	16016	1969	7044	2187	10246	212	1852	344	1659	1514	1929	592	1378	176	1538	1233	3818	142	511
NC_000017.10	41228518	41228565	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
NC_000017.10	41276111	41320264	-	NM_007294	INTRON	1	10	1	2	6	1	2	3	0	2	8	3	2	0	0	3	0	1	0	2
NC_000017.10	41215435	41277425	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NC_000017.10	41209152	41210349	-	NM_007294	INTRON	0	34	0	26	0	0	0	0	0	0	0	1	38	0	0	0	0	15	0	4
NC_000017.10	41228614	41234420	-	NM_007294	INTRON	0	0	0	0	0	14	0	0	0	8	0	0	0	0	0	0	4	7	0	0
NC_000013.10	32971087	33232153	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000017.10	41232444	41321416	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NC_000013.10	32950928	32953937	+	NM_000059	INTRON	0	238	0	122	0	13	0	7	0	36	7	0	0	52	0	60	18	58	0	9
NC_000013.10	32921033	32928999	+	NM_000059	INTRON	0	1	1	2	0	1	1	2	0	2	0	2	0	0	0	0	2	0	0	2
NC_000017.10	41247939	41251791	-	NM_007294	INTRON	68	206	8	208	39	24	12	57	7	102	53	20	0	42	24	449	134	486	0	195
NC_000013.10	32950928	32953940	+	NM_000059	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32899321	32900237	+	NM_000059	INTRON	4778	19823	1627	6701	3960	7902	2830	7177	1100	16412	4492	8247	859	4179	3449	14388	6389	9897	1636	3860
NC_000017.10	41219697	41222944	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0
NC_000017.10	41226539	41234422	+	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32915333	32918694	+	NM_000059	INTRON	8529	22899	4714	17015	3370	11339	3027	11344	2513	22652	6426	21062	3997	16513	5036	19783	8117	16542	4821	13390
NC_000017.10	41243649	41247860	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000017.10	41267796	41277198	+	NM_007294	INTRON	34	71	0	0	0	0	0	12	0	0	72	0	0	0	0	0	14	6	0	0
NC_000017.10	41243650	41249260	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
NC_000017.10	41222970	41251970	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000017.10	41215968	41228504	-	NM_007294	INTRON	0	37	0	2	0	0	0	81	0	24	19	17	0	2	0	32	5	9	0	0
NC_000017.10	41186175	41197678	+	NM_007294	INTRON	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32972372	33141356	+	NM_000059	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32946656	32950806	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	38	0	0
NC_000013.10	32930749	32931881	+	NM_000059	INTRON	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
NC_000013.10	32945237	32958959	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
NC_000013.10	32968971	33114688	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41258549	41267742	+	NM_007294	INTRON	7	6	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	1	8
NC_000017.10	41226538	41234420	+	NM_007294	INTRON	0	98	0	154	14	90	0	0	0	35	0	93	39	0	0	10	2	45	2	10
NC_000013.10	32945237	32950808	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
NC_000013.10	32921000	32925323	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41198131	41206482	+	NM_007294	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41197819	41228504	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NC_000017.10	41228631	41242960	-	NM_007300	INTRON	29	33	0	91	0	57	0	33	0	0	8	31	0	6	17	18	0	10	0	194
NC_000017.10	41262597	41277287	-	NM_007294	INTRON	0	0	0	10	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0
NC_000013.10	32907524	32908313	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41209152	41222944	+	NM_007294	INTRON	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41197819	41199660	+	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223054	41747622	-	NM_007294	INTRON	0	1	0	2	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	2
NC_000017.10	41276132	41276255	+	NM_007294	INTRON	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41243049	41251658	-	NM_007294	INTRON	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41211564	41228522	+	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32971181	32972274	+	NM_000059	INTRON	179	73	59	36	0	57	0	98	18	52	58	65	0	52	5	6	53	0	2	0
NC_000017.10	41264623	41267742	-	NM_007294	INTRON	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223243	41286429	-	NM_007294	INTRON	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276132	41322897	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0
NC_000013.10	32969070	32970129	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	8
NC_000013.10	32929030	32991316	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0
NC_000013.10	32953597	32957658	+	NM_000059	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890528	32929243	+	NM_000059	INTRON	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953580	32986834	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0
NC_000017.10	41228514	41319482	+	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276046	41300821	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000017.10	41197554	41199680	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	4	0
NC_000017.10	41209152	41215349	+	NM_007294	INTRON	10315	11747	6246	9769	6610	13003	860	3018	1684	2713	4387	2641	2980	3446	205	1327	3114	5999	2118	1868
NC_000017.10	41242994	41403863	+	NM_007294	INTRON	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32972494	33241738	+	NM_000059	INTRON	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0
NC_000013.10	32953517	32953574	+	NM_000059	INTRON	0	0	0	0	0	0	139	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954157	33309716	+	NM_000059	INTRON	1	1	4	0	0	0	0	1	0	6	0	0	0	0	0	0	0	3	1	0
NC_000013.10	32889804	32890443	-	NM_000059	INTRON	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41197677	41219634	-	NM_007294	INTRON	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32937667	32944634	+	NM_000059	INTRON	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32918790	32920185	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	7	0
NC_000013.10	32953621	32953940	+	NM_000059	INTRON	0	50	0	0	0	0	0	36	0	0	19	0	0	0	0	0	0	0	0	0
NC_000013.10	32954246	33198901	-	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32945176	33129926	+	NM_000059	INTRON	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32904773	32971107	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0
NC_000013.10	32954264	32964863	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0
NC_000017.10	41243032	41470455	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953582	32967228	+	NM_000059	INTRON	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32949543	32950806	-	NM_000059	INTRON	413	2561	131	542	206	1546	15	206	41	119	34	42	83	131	0	59	85	322	29	75
NC_000013.10	32889804	32890077	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215968	41219624	-	NM_007294	INTRON	21659	24839	5975	12041	9710	22581	12572	9896	6114	12163	10815	13582	6178	14984	12342	33709	15226	15817	18280	73474
NC_000013.10	32929140	33100323	+	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954264	32977286	-	NM_000059	INTRON	0	78	0	21	0	0	0	4	0	32	10	35	0	0	0	345	0	1	18	0
NC_000013.10	32954282	32957175	+	NM_000059	INTRON	40	66	214	857	3	30	27	512	0	8	0	48	421	1672	167	863	16	4	0	13
NC_000013.10	32945182	33064623	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000017.10	41234429	41463412	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000013.10	32932066	32937315	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	24	0	0	0	0	179	0	8	11	0	0	0
NC_000017.10	41276115	41277198	-	NM_007294	INTRON	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32930582	33087627	+	NM_000059	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41199710	41304737	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000017.10	41203134	41209068	+	NM_007294	INTRON	8869	7199	3116	5463	5073	9316	871	1856	1038	1664	2847	1201	1319	1440	117	1539	2759	3693	1477	744
NC_000017.10	41243650	41251791	+	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0
NC_000017.10	41203185	41209068	+	NM_007294	INTRON	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954161	33222412	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000013.10	32929095	32958181	+	NM_000059	INTRON	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32945237	32949717	+	NM_000059	INTRON	104	159	0	0	0	0	20	0	0	110	10	0	0	149	2	12	21	29	0	0
NC_000017.10	41234469	41430126	-	NM_007294	INTRON	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000017.10	41267796	41271495	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
NC_000017.10	41244156	41246760	+	NM_007294	INTRON	0	39	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0
NC_000017.10	41246877	41258472	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0
NC_000013.10	32948016	32950848	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	1
NC_000017.10	41251894	41277293	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
NC_000013.10	32890591	32910631	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0
NC_000013.10	32953652	32953937	+	NM_000059	INTRON	46	291	132	253	100	349	24	276	4	466	56	468	55	415	94	494	62	781	50	58
NC_000013.10	32941957	32944538	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0
NC_000013.10	32953484	33111888	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
NC_000013.10	32893462	32918694	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	3	0	0	0
NC_000013.10	32903629	32905056	-	NM_000059	INTRON	0	5	0	0	0	18	0	0	0	0	7	0	0	0	0	0	0	2	0	0
