chr	start	end	strand	NM	intron	LU_01.008.0483_LCL_mRNA_L1_S1..txt	LU_01.008.0483_LCL_totRNA_L1_S1..txt	LU_03.006.0289_LCL_mRNA_L1_S1..txt	LU_03.006.0289_LCL_totRNA_L1_S1..txt	LU_05.002.0176_LCL_mRNA_L1_S1..txt	LU_05.002.0176_LCL_totRNA_L1_S1..txt	LU_06.009.0425_LCL_mRNA_L1_S1..txt	LU_06.009.0425_LCL_totRNA_L1_S1..txt	LU_06.009.0916_RNA_LW_treat_mRNA_L1_S1..txt	LU_06.009.0916_RNA_LW_treat_totRNA_L1_S1..txt	LU_06.009.0916_RNA_LW_untr_mRNA_L1_S1..txt	LU_07.111.0075_LCL_mRNA_L1_S1..txt	LU_07.111.0075_LCL_totRNA_L1_S1..txt	LU_07.111.0085_RNA_MT_mRNA_L1_S1..txt	LU_07.111.0085_RNA_MT_totRNA_L1_S1..txt	LU_07.111.0097_RNA_MT_mRNA_L1_S1..txt	LU_07.111.0097_RNA_MT_totRNA_L1_S1..txt	LU_08.111.0021_LCL_mRNA_L1_S1..txt	LU_08.111.0021_LCL_totRNA_L1_S1..txt	LU_99.003.3193_RNA_MT_mRNA_L1_S1..txt	LU_99.003.3193_RNA_MT_totRNA_L1_S1..txt	LU_99.005.0355_LCL_mRNA_L1_S1..txt	LU_99.005.0355_LCL_totRNA_L1_S1..txt	LU_99.006.1923_LCL_totRNA_L1_S1..txt
NC_000017.10	41209152	41210349	-	NM_007294	INTRON	18	2	55	11	2	0	10	0	0	0	0	59	26	0	0	0	0	39	20	0	0	23	27	9
NC_000017.10	41228614	41234420	-	NM_007298	INTRON	0	0	28	23	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41197523	41228607	-	NM_007294	INTRON	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32954264	33000009	-	NM_000059	INTRON	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32950928	32953937	+	NM_000059	INTRON	1	0	0	10	0	14	0	2	0	0	0	0	0	10	5	0	0	3	7	0	0	0	4	0
NC_000013.10	32921033	32928999	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41256243	41438893	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000013.10	32930746	32945092	+	NM_000059	INTRON	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41247939	41251791	-	NM_007294	INTRON	280	157	800	409	154	115	236	264	34	133	0	700	807	143	112	44	251	548	393	198	221	346	307	294
NC_000017.10	41199720	41247862	-	NM_007294	INTRON	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41267752	41474786	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41198069	41199659	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32899321	32900237	+	NM_000059	INTRON	10730	9403	13934	8109	9694	6856	11553	7374	2505	10814	483	15289	16383	6289	4025	6141	4993	17725	16077	9335	4780	13850	12359	12852
NC_000013.10	32915333	32918694	+	NM_000059	INTRON	7803	4822	12685	4806	7106	3208	8760	3728	3096	5491	1344	11806	6151	4859	1549	4245	2943	13501	6785	7367	2579	9430	5378	5981
NC_000017.10	41256180	41407022	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000017.10	41215968	41228504	-	NM_007294	INTRON	7	16	28	0	0	9	0	14	0	6	0	9	47	56	15	0	0	10	17	34	0	32	10	10
NC_000017.10	41276686	41372932	-	NR_027676	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000013.10	32946656	32950806	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	17	0	19	0	0	0	5	0	0	0	0	0	0
NC_000013.10	32910890	32912605	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
NC_000017.10	41215899	41219654	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
NC_000017.10	41226538	41234420	+	NM_007298	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41262597	41277287	-	NM_007294	INTRON	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41228631	41242960	-	NM_007300	INTRON	113	38	16	8	73	19	19	0	40	34	14	41	21	0	28	61	79	2	57	24	1	61	22	0
NC_000017.10	41197819	41228504	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	4	0
NC_000017.10	41202456	41203079	-	NM_007294	INTRON	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41201192	41203125	-	NM_007294	INTRON	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32899297	32900248	+	NM_000059	INTRON	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215926	41223052	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0
NC_000017.10	41223054	41747622	-	NM_007294	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41247939	41248463	-	NM_007294	INTRON	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32889804	32893213	+	NM_000059	INTRON	5	0	4	0	0	0	0	3	0	9	0	27	11	0	0	0	0	10	0	0	10	11	16	10
NC_000013.10	32971181	32972274	+	NM_000059	INTRON	19	0	32	19	0	5	20	0	27	0	0	0	0	44	0	12	31	56	10	10	0	12	7	20
NC_000013.10	32949526	32950806	+	NM_000059	INTRON	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
NC_000017.10	41264623	41267742	-	NM_007294	INTRON	0	0	0	0	0	0	0	7	0	10	0	4	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32969070	32970129	+	NM_000059	INTRON	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0
NC_000013.10	32890591	32900672	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0
NC_000017.10	41271284	41276033	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
NC_000017.10	41215968	41217314	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41204112	41256139	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000013.10	32970449	32977286	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
NC_000013.10	32903629	33327469	+	NM_000059	INTRON	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41242984	41326733	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000017.10	41209152	41215349	+	NM_007294	INTRON	7	0	22	0	6	0	0	0	0	17	26	16	20	11	0	0	0	7	6	0	10	13	0	4
NC_000017.10	41267778	41402992	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000013.10	32890587	32905128	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953621	32953940	+	NM_000059	INTRON	0	0	6	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0
NC_000017.10	41196879	41291432	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0
NC_000017.10	41243032	41470455	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000017.10	41215390	41228504	-	NM_007294	INTRON	0	0	24	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32949543	32950806	-	NM_000059	INTRON	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215968	41219624	-	NM_007294	INTRON	18114	13690	13483	9403	13486	10942	14441	8747	15453	19203	5761	25418	27268	12919	8494	6928	9673	24397	20005	10245	8222	21599	15731	14459
NC_000013.10	32954264	32977286	-	NM_000059	INTRON	6	4	0	0	19	0	36	47	0	4	2	0	0	66	2	0	18	0	8	40	16	0	0	7
NC_000013.10	32900738	32984671	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000013.10	32954282	32957175	+	NM_000059	INTRON	562	211	530	212	23	4	5	4	55	14	0	697	364	53	6	27	8	13	11	210	100	635	236	12
NC_000013.10	32937670	32953453	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0
NC_000013.10	32932066	32937315	+	NM_000059	INTRON	0	0	10	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	16	0	0
NC_000017.10	41258528	41309383	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
NC_000017.10	41203134	41209068	+	NM_007294	INTRON	7	6	0	4	0	0	0	0	0	0	0	0	2	0	0	1	0	0	8	0	0	13	0	0
NC_000013.10	32929095	32958181	+	NM_000059	INTRON	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32945237	32949717	+	NM_000059	INTRON	25	5	7	2	10	0	23	11	0	8	1	30	13	14	15	35	26	22	11	0	25	28	17	31
NC_000013.10	32911292	32914973	+	NM_000059	INTRON	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32909204	32951452	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
NC_000017.10	41196653	41215894	-	NM_007294	INTRON	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41251894	41277293	-	NM_007294	INTRON	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953652	32953937	+	NM_000059	INTRON	138	58	251	156	43	67	133	57	83	60	0	100	124	125	6	59	0	274	99	148	0	203	97	48
NC_000013.10	32890591	32910631	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	14	11	0	0	0	0	0	0	0	0	0
NC_000013.10	32941957	32944538	+	NM_000059	INTRON	27	0	20	0	8	0	0	0	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	0
NC_000017.10	41234504	41234552	-	NM_007294	INTRON	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953652	32953916	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
NC_000013.10	32945237	32949475	+	NM_000059	INTRON	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32890584	32890608	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41228631	41251791	-	NM_007300	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41269752	41276033	-	NM_007294	INTRON	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32893462	32918694	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	0	0	0
NC_000013.10	32912042	32912605	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0
NC_000017.10	41187665	41199659	-	NM_007294	INTRON	1	0	8	7	0	0	0	6	0	0	0	14	0	25	4	0	0	17	6	0	0	0	0	0
NC_000013.10	32944694	32950806	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
NC_000013.10	32914493	32953849	-	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0
NC_000017.10	41247939	41249260	-	NM_007294	INTRON	13153	9788	17985	11539	9107	10613	10162	6227	5566	9331	1296	17638	18331	7793	6136	4660	8340	15617	14149	6104	6813	7671	6384	13052
NC_000013.10	32903629	32910039	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	16	1	0	0	0	0	22	18	0	0	0
NC_000017.10	41273672	41277293	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0
NC_000017.10	41258550	41262111	-	NM_007294	INTRON	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41276132	41318996	-	NR_027676	INTRON	0	0	0	0	0	0	12	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41215896	41621660	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223255	41226347	-	NM_007294	INTRON	24001	18824	26922	21785	13339	11861	15992	12703	13987	22684	4542	28802	32285	15163	8802	8238	14249	27319	22495	11718	14227	21527	22214	21003
NC_000017.10	41243525	41395094	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NC_000013.10	32937325	33024129	+	NM_000059	INTRON	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32893294	32900268	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0
NC_000013.10	32900419	32903579	+	NM_000059	INTRON	25	46	66	7	0	29	59	32	0	13	0	103	29	19	37	0	50	53	53	51	35	31	7	19
NC_000017.10	41215388	41215889	-	NM_007294	INTRON	0	8	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
NC_000017.10	41247925	41319053	-	NM_007294	INTRON	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41249306	41249509	-	NM_007294	INTRON	116	35	47	29	65	56	43	0	9	25	11	63	77	0	3	18	8	35	79	0	14	29	31	35
NC_000013.10	32893459	32903577	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000017.10	41202207	41203079	-	NM_007294	INTRON	172	102	150	75	63	92	96	47	108	194	0	133	170	122	34	110	73	112	165	140	130	207	181	122
NC_000013.10	32903627	32906955	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
NC_000017.10	41243049	41243451	+	NM_007294	INTRON	0	0	0	2	0	0	0	0	0	0	0	0	16	5	0	0	10	0	0	0	0	0	0	1
NC_000017.10	41234592	41238857	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32932697	32973206	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32927889	32928997	+	NM_000059	INTRON	0	0	0	0	0	0	18	0	0	0	0	24	0	0	0	0	0	0	0	0	0	10	0	0
NC_000013.10	32900288	32903578	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
NC_000017.10	41262227	41267742	-	NM_007294	INTRON	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
NC_000017.10	41219658	41222979	-	NM_007294	INTRON	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41256278	41267742	-	NM_007294	INTRON	0	0	0	0	26	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32945237	32949450	+	NM_000059	INTRON	107	67	151	55	164	37	205	37	116	123	16	106	61	232	44	146	124	117	34	152	53	212	73	81
NC_000017.10	41276180	41320328	-	NR_027676	INTRON	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223180	41337541	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41197069	41251536	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NC_000017.10	41228628	41234420	-	NM_007294	INTRON	3271	2671	5047	3459	2205	1989	2419	1948	1856	3286	697	4515	6031	2276	1493	1382	2494	4582	4311	2046	2484	3619	3507	3519
NC_000017.10	41239334	41242960	-	NM_007294	INTRON	16	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0
NC_000013.10	32893446	32900245	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21
NC_000013.10	32904829	32936775	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000017.10	41221142	41222944	-	NM_007294	INTRON	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0
NC_000013.10	32890318	32929232	+	NM_000059	INTRON	2	0	4	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	2	0	0
NC_000013.10	32945237	32949098	+	NM_000059	INTRON	0	0	1	0	0	7	10	12	21	0	0	0	22	18	13	25	11	23	0	49	16	24	4	2
NC_000017.10	41215379	41215890	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
NC_000017.10	41276142	41277202	-	NR_027676	INTRON	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32912042	32915258	+	NM_000059	INTRON	6	3	0	0	0	19	0	0	0	7	0	0	0	0	0	0	0	26	16	0	0	0	0	0
NC_000013.10	32890591	32929243	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41258550	41262481	-	NM_007294	INTRON	101	99	121	108	50	29	97	43	101	178	48	233	167	50	41	50	120	117	261	35	138	206	119	49
NC_000013.10	32936830	32939562	+	NM_000059	INTRON	8	0	9	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
NC_000017.10	41226470	41537552	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NC_000017.10	41199902	41453760	-	NM_007294	INTRON	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000017.10	41223016	41380915	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
NC_000013.10	32953460	32971096	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0
NC_000017.10	41243698	41471663	-	NM_007294	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NC_000017.10	41243049	41249260	-	NM_007294	INTRON	0	9	0	3	8	4	5	0	664	510	79	0	0	20	0	0	30	8	7	0	0	5	10	0
NC_000013.10	32932066	32950806	+	NM_000059	INTRON	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	22	0	13	0
NC_000017.10	41246877	41249260	-	NM_007294	INTRON	159	53	135	68	46	99	38	68	1	74	0	72	153	143	54	77	144	124	100	78	2	4482	4216	56
NC_000017.10	41256973	41262481	-	NM_007294	INTRON	0	14	10	0	0	30	4	2	0	0	0	10	0	0	0	0	0	1	1	0	0	22	0	22
